measured,predicted
0.169678703,0.116734438
0.242331684,0.193525374
0.369700402,0.383302808
0.395327568,0.45174098
0.282820463,0.286645591
0.282540143,0.29827705
0.105475567,0.123862006
0.107787102,0.187064201
0.154894978,0.169260025
0.267917901,0.174641013
0.173110306,0.152255207
0.150418088,0.162504107
0.123004802,0.136135653
0.125143096,0.106156044
0.14929755,0.164211258
0.143564939,0.190059051
0.187574118,0.179763272
0.188225389,0.18707186
0.22122927,0.197971016
0.180213109,0.134763524
0.37248683,0.410909832
0.408448309,0.424579382
0.309640855,0.387883484
0.200447068,0.241220027
0.339177758,0.236386061
0.188369125,0.157903492
0.121884979,0.171581924
0.100136608,0.103994533
0.130887806,0.146392673
0.166492313,0.153774649
0.122045919,0.161788657
0.165298462,0.157583147
0.194757119,0.151134863
0.146187097,0.132618606
0.188449591,0.16452162
0.225161225,0.159091651
0.222956762,0.166634321
0.186673969,0.177742317
0.147469476,0.1886134
0.159029111,0.18730548
0.172207311,0.141333818
0.436675757,0.43241474
0.42520234,0.4517968
0.455166191,0.430326819
0.401285887,0.443866134
0.448192567,0.455754817
0.384891778,0.433410883
0.333879054,0.340905786
0.336297274,0.361321926
0.398433149,0.361321926
0.234442472,0.251763433
0.169077724,0.251763433
0.353676409,0.291633248
0.100121729,0.160853684
0.113076143,0.178864613
0.165871501,0.192924604
0.119180426,0.122253694
0.152984723,0.166257277
0.118533485,0.13052173
0.106030375,0.116385527
0.138271287,0.152496576
0.160129175,0.149232447
0.131779924,0.13614434
0.13746123,0.145992547
0.13510783,0.112985961
0.117258698,0.160309285
0.131618813,0.154138029
0.114406012,0.158401445
0.168166354,0.167518213
0.13343592,0.134313792
0.179620281,0.208914056
0.471855015,0.483818799
0.431861222,0.464408636
0.398528904,0.410186708
0.449162871,0.411274582
0.238658831,0.291954756
0.437004119,0.376203418
0.268816054,0.275042117
0.296685636,0.249073774
0.127636805,0.239001125
0.159057587,0.183432221
0.109357089,0.181581154
0.0959331244,0.105280504
0.148524985,0.148140565
0.136255726,0.153808147
0.153517455,0.135059133
0.225661084,0.178309694
0.194798455,0.2011628
0.232766882,0.191187695
0.180522189,0.168468505
0.465679109,0.467743486
0.490056753,0.468225658
0.477482766,0.478364974
0.469486922,0.45686847
0.389846176,0.406965494
0.345824718,0.367447913
0.122323044,0.1375494
0.128234208,0.121661268
0.0914271995,0.0853541195
0.137596801,0.135633916
0.101571091,0.120819606
0.164407223,0.135733441
0.131095454,0.0898815319
0.133151278,0.124126926
0.185738057,0.140652969
0.188129917,0.165765017
0.148172483,0.131546095
0.362241119,0.346294105
0.4599967,0.310741723
0.336567283,0.261740059
0.347970486,0.255533516
0.189048216,0.187132537
0.129886135,0.159156352
0.0997034311,0.0905808732
0.144551709,0.126579091
0.144159481,0.11990165
0.165115014,0.141801283
0.178254515,0.158983484
0.209442899,0.1982622
0.178396717,0.179198459
0.229955763,0.182848319
0.35342142,0.342488766
0.383273393,0.344024301
0.303990871,0.301578075
0.403957516,0.258406162
0.157684088,0.240866154
0.0876143798,0.172307804
0.124061763,0.144557282
0.143779844,0.11518237
0.115481786,0.080304645
0.166941896,0.13199693
0.124911085,0.10005153
0.125968322,0.152395904
0.160830438,0.146057665
0.179163292,0.164564192
0.126087755,0.137466982
0.144739375,0.13371186
0.196171403,0.190629944
0.511951149,0.523143291
0.483716547,0.460133582
0.524421811,0.383703947
0.542120039,0.383703947
0.129038692,0.0905762017
0.116261661,0.075107336
0.123440273,0.0866451785
0.191770241,0.132614776
0.134272099,0.136334747
0.181906462,0.175809056
0.188029721,0.170533866
0.545071661,0.517683923
0.249329224,0.22983852
0.147708029,0.118156649
0.129389793,0.0885757282
0.102541879,0.0697167739
0.168627754,0.123212703
0.180111513,0.162793219
0.154176161,0.153678879
0.548189342,0.476764917
0.519241691,0.386399567
0.431995213,0.282080382
0.0859826952,0.185461894
0.132423133,0.130053014
0.131766766,0.143299505
0.128992006,0.120001279
0.118550785,0.106898338
0.107837811,0.0740310028
0.0947991833,0.0676718056
0.14315711,0.127833575
0.13718231,0.130945265
0.200501889,0.148236632
0.120176636,0.140070766
0.0789395347,0.0978083014
0.0870471671,0.105142772
0.0708712935,0.0688979551
