measured,predicted
0.192215368,0.213026315
0.396164507,0.214422926
0.233661309,0.212900609
0.263610125,0.202578828
0.270487666,0.204371914
0.278169483,0.202457994
0.241915837,0.205780163
0.402840525,0.205755487
0.246067837,0.207506821
0.228685558,0.207775488
0.197392106,0.209471539
0.443259507,0.211962268
0.311279267,0.204957619
0.299932539,0.207348317
0.224207714,0.208720952
0.184598699,0.207348317
0.187986925,0.210551828
0.151040807,0.21156913
0.230059564,0.206517324
0.51875484,0.214056492
0.24957484,0.21241954
0.0707800314,0.211980045
0.261057526,0.211558193
0.202546567,0.211011231
0.193840116,0.214245275
0.122663319,0.209648535
0.173813388,0.206793427
0.26686278,0.208154947
0.317726493,0.211331517
0.328966081,0.206657857
0.284425437,0.207318068
0.36072439,0.211480677
0.301235259,0.208927631
0.342628568,0.209537908
0.18686147,0.209744006
0.200076759,0.209844619
0.267480373,0.207913876
0.333531529,0.208043024
0.304412305,0.208170176
0.224041492,0.211074233
0.273090869,0.209886789
0.229693368,0.210231349
0.156955928,0.212576941
0.321077764,0.210231349
0.223456055,0.209985152
0.115195617,0.212998152
0.152589262,0.213932633
0.197420165,0.209461287
0.267762333,0.208892837
0.114348613,0.213341236
0.108082302,0.211264387
0.0452839136,0.213488609
0.240299508,0.210681126
0.217542693,0.210453928
0.168412402,0.212084889
0.211658731,0.211917982
0.115438521,0.213827565
0.0397450365,0.214380413
0.0962260887,0.211296886
0.142063126,0.213291854
0.0969721079,0.214534774
0.304487079,0.208669633
0.312432736,0.209301621
0.211348057,0.211951599
0.285427421,0.209922224
0.256890655,0.211526722
0.242655441,0.211526722
0.497768313,0.209764928
0.385391116,0.210116237
0.3645477,0.211669594
0.311583608,0.212757438
0.336879164,0.209865198
0.330080271,0.211410806
0.288211703,0.213155642
0.328178555,0.212266549
0.381739259,0.211010352
0.328519225,0.211090729
0.348510444,0.21187529
0.332720518,0.211169824
0.43957305,0.211768508
0.329198927,0.214229271
0.135556236,0.214020848
0.313479275,0.212134197
0.382225633,0.212410122
0.280693799,0.21439971
0.348679155,0.214140549
0.397893995,0.213367879
0.401334018,0.213048577
0.373117894,0.214974299
0.332322538,0.214371219
0.281353951,0.21487008
0.176589191,0.214624763
0.286606312,0.212948978
0.329893589,0.212156564
0.315347612,0.212279022
0.237019658,0.213685438
0.274292231,0.212707654
0.163019776,0.214057803
0.343626291,0.212479442
0.168905437,0.214246467
0.302583247,0.212833762
0.162415609,0.214578137
0.267058671,0.214129835
0.206303433,0.214158684
0.191163465,0.214543909
0.183600038,0.215100542
0.148432299,0.214531153
0.143923268,0.214269295
0.179409012,0.21371083
0.126142219,0.215033591
0.210036084,0.214198932
0.155263677,0.214411393
0.166410729,0.215160072
0.17839852,0.215086088
0.222739115,0.214459136
0.209732637,0.213884458
0.364465773,0.213007569
0.2477469,0.21411106
0.225241661,0.214471072
0.249721348,0.214433894
0.365838528,0.213300318
0.185888499,0.214636356
0.303168923,0.213979706
0.243102089,0.214570194
0.30420059,0.214316189
0.304427505,0.214301199
0.233320802,0.214704305
0.140445098,0.215180084
0.173388198,0.214259386
0.155913532,0.215306327
0.169136435,0.215345323
0.136992604,0.214939803
0.118736394,0.215055421
0.194456413,0.214006349
0.144534186,0.215414584
0.173155084,0.215438813
0.218721241,0.215513736
0.20758903,0.215494335
0.201880217,0.21521683
0.224212274,0.213748693
0.197317094,0.21521683
